,STATION_ID,NUM_DOCKS_AVAILABLE,NUM_MECHANICAL,NUM_E_BIKES,NAME,LAT,LON,FREQUENCY_AVAILABLE_DOCKS
1280,1062671597,3,16,2,Cossonnerie - Sébastopol,48.86132665908402,2.349419631063938,0.1429
160,27415327,21,1,2,Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,0.875
672,129001431,26,2,2,Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,0.8667
403,66491406,44,3,0,Cours de Vincennes - Davout,48.847238029966,2.4107042336225,0.9362
1246,1057290902,43,2,0,Cours de Vincennes - Soult,48.846918761569,2.4105220288038,0.9556
1142,653125838,19,5,5,Cours de l'Ile Seguin - Parc Billancourt,48.82714055843935,2.234234511852265,0.6552
90,15462861,27,1,2,Crevaux - Bugeaud,48.870809428669546,2.281149007691853,0.9
161,27415333,48,2,5,Crimée - Ourcq,48.894104140316266,2.372946088467279,0.8727
322,54000590,25,19,3,Croix Nivert - Square Saint-Lambert,48.8430515215905,2.295200452208519,0.5319
315,54000581,29,2,2,Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,0.8788
569,100923502,6,7,4,Crozatier - Faubourg Saint-Antoine,48.850440013405,2.378901366211,0.3529
25,35908,10,2,7,Cujas - Saint-Michel,48.848191348584,2.341831654854,0.5263
87,15433394,31,6,4,Custine - Ramey,48.888735896947,2.3469526693225,0.7561
269,49772483,18,0,0,Damrémont - Caulaincourt,48.88714509078738,2.3325880989432335,1.0
496,82572699,27,1,2,Damrémont - Ordener,48.893400392981874,2.336266523912805,0.9
1134,653110492,19,5,4,Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331,0.6786
133,27414527,1,14,3,Danielle Casanova - Opéra,48.867643242297284,2.3333894088864326,0.0556
131,27414460,3,18,13,Danielle Casanova - Place Vendôme,48.86826649822326,2.3304839059710503,0.0882
556,100798076,0,14,6,Danton - Serpente,48.85229736258167,2.3414132371544834,0.0
433,76507850,28,0,5,Dantzig - Lefebvre,48.83013921586756,2.295934036374092,0.8485
84,15411223,22,2,0,Dareau - Broussais,48.8307758,2.3361804,0.9167
395,66491395,2,31,4,Daumesnil - Hébrard,48.8429,2.38474,0.0541
997,452347778,16,3,2,Daumesnil - Picpus,48.8374688,2.401765,0.7619
749,210389577,1,10,4,Daunou - Louis le Grand,48.869113,2.332515,0.0667
795,213681356,17,2,2,David Weill - Parc Montsouris,48.821092374256104,2.333725690841675,0.8095
348,54000622,25,1,1,Davout - Volga,48.852919679957296,2.410522909779111,0.9259
530,88230992,27,1,2,De Toqueville - Terrasse,48.882428,2.314002,0.9
1031,491687415,17,2,3,Delizy - Louis Nadot,48.896212845581346,2.4094578623771667,0.7727
738,205938683,49,0,0,Delphine Seyrig - Général Leclerc,48.893923963057865,2.39790290594101,1.0
1325,1109534105,18,0,2,Demi-Lune - Aristide Briand,48.87626381919953,2.4562818557024,0.9
259,49085250,14,2,1,Departement - Pajol,48.886674849730184,2.3613611608743668,0.8235
596,101763163,3,5,1,Desaix - Edgar Faure,48.852804604940296,2.293077029857222,0.3333
1378,9931940126,34,2,1,Diane Arbus,48.898800717199,2.3524022474884987,0.9189
311,54000572,10,8,2,Diderot - Pierre Bourdan,48.847648620797,2.3902582749724,0.5
1194,912377361,7,30,5,Diderot - Reuilly,48.847208456061,2.3861273378134,0.1667
792,213680246,28,4,3,Didot - Mariniers,48.82650543613106,2.313136198271666,0.8
585,101738550,19,3,0,Didot - Place de Moro-Giafferi,48.8337,2.3215,0.8636
1399,11851103861,25,0,0,Division Leclerc - Kléber,48.798666226364,2.2833752789972,1.0
1400,11851327865,30,0,0,Docteur Calmette - Martre,48.898969358483,2.3086513252383,1.0
344,54000617,14,4,0,Docteurs Déjérine - Pte de Montreuil,48.85398448133697,2.41208288897222,0.7778
37,37995,25,16,7,Dom-Pérignon - Gravelle,48.82548157443457,2.4098803102970128,0.5208
129,27399547,5,14,2,Dominique Pado - Croix Nivert,48.83648798164934,2.2897250577807426,0.2381
1380,10647608657,18,2,6,Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683,0.6923
679,129025451,25,0,1,Douai - Bruxelles,48.88320784122797,2.3308449949028507,0.9615
43,38522,22,1,1,Douai - Pierre Fontaine,48.88229101148092,2.33324121683836,0.9167
310,54000571,22,22,5,Dugommier,48.838811048815,2.3896577954292,0.449
11,6497,17,1,2,Duhamel - André Gide,48.8365662244334,2.312707121097412,0.85
468,82429586,29,4,4,Duméril - Jeanne d'Arc,48.83815160808658,2.357108449556404,0.7838
772,210585225,18,0,2,Dunkerque - Alsace,48.879355,2.358379,0.9
773,210586093,21,0,0,Dunkerque - Rocroy,48.880726,2.351464,1.0
935,312870435,11,0,1,Dunkerque - Trudaine,48.88215166773376,2.3463253676891327,0.9167
876,224598098,32,6,11,Dunois - Clisson,48.832294,2.3674523,0.6531
393,66491393,10,33,1,Dupleix - du Guesclin,48.85147910413369,2.296709530055523,0.2273
561,100872260,23,10,7,Duroc - Place de Breteuil,48.84746064114221,2.3126140236854558,0.575
478,82468690,48,6,1,Dutot - Place Alleray,48.836826091766,2.3071701095578,0.8727
1136,653114003,12,11,1,Dôme - République,48.832681,2.250257,0.5
1014,476053320,8,14,1,Ecole Militaire - Place Joffre,48.852060203582795,2.301799356937409,0.3478
1341,1968156458,15,16,4,Ecole Vétérinaire,48.81488859822486,2.4224362157778994,0.4286
446,82332239,21,9,5,Ecoles - Carmes,48.848904447989405,2.3473486304283147,0.6
316,54000582,0,6,18,Edgar Quinet - Gaité,48.84116092896631,2.32459545135498,0.0
737,205047993,34,0,11,Edgar Quinet - Raspail,48.83940266673835,2.32971478253603,0.7556
1173,653184632,27,1,5,Edith Cavell - Volta,48.901616564286975,2.269354350864887,0.8182
326,54000594,25,0,1,Edouard Pailleron - Bouret,48.880597694070524,2.3769494891166687,0.9615
97,27246227,23,0,1,Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,0.9583
945,338762459,18,3,7,Edouard Poisson - Victor Hugo,48.91118557052621,2.379864752692811,0.6429
1058,572566600,23,0,7,Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606,0.7667
839,213936755,49,0,0,Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168,1.0
891,252339799,19,5,3,Edouard Vaillant - Paul-Adolphe Souriau,48.83484585882868,2.2479459643363957,0.7037
51,63297,19,1,0,Eglise d'Auteuil,48.84749841771691,2.26848387135299,0.95
969,389788858,6,56,7,Emeriau - Beaugrenelle,48.84791249714942,2.2843059897422795,0.087
695,129077035,1,47,2,Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,0.02
371,63769334,35,2,1,Emile Blemont - Poteau,48.8943782,2.3415122,0.9211
190,35317080,20,1,1,Emile Reynaud - Porte de la Villette ,48.90098953630053,2.3887022584676743,0.9091
1028,488872892,4,27,10,Emile Zola - Fondary,48.847051143113745,2.2953405976295476,0.0976
629,117480156,21,16,3,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575,0.525
685,129038848,12,2,0,Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,0.8571
408,66505510,55,3,5,Epée de Bois - Mouffetard,48.841508690388835,2.350066713988781,0.873
1348,2515049357,17,3,3,Erasme - Ulm,48.84264375274712,2.3445946723222733,0.7391
1236,1057091571,13,7,4,Esplanade du Foncet - Camille Desmoulins,48.827090233494964,2.2606857866048813,0.5417
525,85155919,28,0,1,Estienne d'Orves - Henri Ginoux,48.815388220397274,2.320886790760933,0.9655
752,210396518,8,3,5,Estrapade - Ulm,48.84512772828039,2.3454568170361734,0.5
414,70736110,29,0,4,Etienne Dolet - Place Maurice Chevalier,48.86798303359366,2.3851405311143026,0.8788
604,102314792,22,3,4,Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341,0.7586
277,54000465,0,19,8,Etienne Marcel - Montorgueil,48.86450567259199,2.3461959511041637,0.0
898,256561528,39,1,3,Eugène Oudiné - Dessous Des Berges,48.8256423,2.3750226,0.907
1358,2515738489,15,0,4,Eugène Reisz - Davout,48.85631874632638,2.410396970808506,0.7895
1307,1063429705,20,2,1,Eugène Varlin - Place de la Paix,48.792862,2.363093,0.8696
181,35080917,22,1,7,Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987,0.7333
521,85143075,26,1,2,Evariste Galois,48.87308753734472,2.4133380129933357,0.8966
488,82563707,26,1,3,Exelmans - Michel-Ange,48.84309486651855,2.2597770800669053,0.8667
487,82562556,44,2,2,Exelmans - Versailles,48.84097491091973,2.264390252530575,0.9167
806,213686471,14,7,3,Eylau - Trocadéro,48.863354122371,2.2864209115505,0.5833
1060,581480367,64,1,2,Fabre d'Eglantine - Place de la Nation,48.8471116,2.3956204,0.9552
463,82419429,22,14,1,Faidherbe - Dahomey,48.851358329771806,2.383823134795429,0.5946
934,312165511,23,7,5,Faubourg Du Temple - Republique,48.867872484749,2.3648982158072,0.6571
226,39799329,33,1,1,Faubourg Montmartre - La Fayette,48.87525454905335,2.340853661298752,0.9429
1211,1021553839,28,3,3,Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,0.8235
1222,1056947780,29,0,0,Faubourg Poissonnière - Dunkerque,48.880883445404436,2.349934279918671,1.0
1423,15826185972,13,0,3,Faubourg St-Antoine - Place de la Nation,48.8487726,2.393606,0.8125
812,213688824,31,0,0,Faustin Hélie - Desbordes-Valmore,48.859403,2.276522,1.0
27,36151,10,2,3,Favart - Italiens,48.87144635392104,2.338290105850787,0.6667
432,76488849,3,28,4,Fernand Braudel - Vincent Auriol ,48.83637852318147,2.3723404482007027,0.0857
423,75313725,31,2,1,Ferrus - Saint-Jacques,48.8313878,2.3408563,0.9118
1231,1057039016,11,4,2,Fessart - Château,48.84245,2.23989,0.6471
1139,653121023,13,9,2,Fief - République,48.83170888166024,2.255771979689598,0.5417
538,96608796,6,15,4,Fille du Calvaire - Turenne,48.86210505412563,2.3649600148200993,0.24
630,120564786,44,11,2,Filles Saint-Thomas - Place de la Bourse,48.86889989085307,2.3397543845203477,0.7719
824,213694069,16,4,5,Flandre - Alphonse Karr,48.89465,2.381868,0.64
193,35471668,26,0,3,Flandre - Ourcq,48.89260159189023,2.3790915682911873,0.8966
401,66491404,15,2,3,Flandre - Riquet,48.888013281448,2.3737595955229,0.75
271,49807107,8,1,7,Flandrin - Henri Martin,48.8643275,2.2724174,0.5
42,38407,36,5,1,Flandrin - Longchamp,48.86877849178477,2.274354539176829,0.8571
1421,15189890802,21,0,3,Fontaine du Tertre - Calvaire,48.8702539,2.2187778,0.875
527,85162552,43,0,1,Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,0.9773
386,66491385,18,1,2,Fontenay - Libération,48.84780306364685,2.445141971111298,0.8571
1257,1057378487,9,5,4,Fort d'Aubervilliers,48.91502382370325,2.4035281687974925,0.5
399,66491401,44,8,4,Fragonard - Porte de Clichy,48.894155633419,2.3143893107772,0.7857
1106,653066427,20,0,6,Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,0.7692
419,74692052,26,1,7,Francoeur - Caulaincourt,48.8899944409612,2.342529706656933,0.7647
711,129103849,13,2,3,Francoeur - Marcadet,48.89104123261663,2.340014585442034,0.7222
323,54000591,34,0,2,Franquet - Labrouste,48.83287705011431,2.306762784719467,0.9444
995,443654970,6,15,14,Française - Etienne Marcel,48.864053304653766,2.347587011754513,0.1714
410,66505513,23,2,6,François 1er - Lincoln,48.86951797934417,2.302426218841562,0.7419
409,66505511,19,2,8,François 1er - Montaigne,48.866887649978096,2.306675575720671,0.6552
837,213911772,49,2,3,François Debergue - Croix de Chavaux,48.857421708072074,2.437578141689301,0.9074
223,39599631,19,2,2,François Ponsard - La Muette ,48.8583666,2.2744515,0.8261
910,267976590,0,59,6,François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,0.0
1290,1062833975,30,1,2,Froidevaux - Boulard,48.83514731962543,2.3294411972165108,0.9091
459,82405965,29,6,5,Froment - Bréguet,48.8570414504784,2.37289470306807,0.725
165,27415411,22,1,0,Frères Flavien - Porte des Lilas,48.8780992764359,2.41104629853209,0.9565
800,213684314,3,13,8,Fédération - Suffren,48.852828153442346,2.2978776320815086,0.125
597,102287315,8,29,2,Félix Faure - Convention,48.841249336041045,2.288386600849503,0.2051
892,253357936,6,46,6,Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,0.1034
360,54000635,5,2,24,Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962,0.1613
713,129107656,22,1,2,Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396,0.88
365,55927887,0,27,8,Gabriel Lamé,48.8351212784276,2.385534569621086,0.0
1076,620403530,2,15,2,Gabriel Péri - Danielle Casanova,48.790114,2.4025777,0.1053
743,209057581,14,1,3,Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402,0.7778
651,126175087,19,1,3,Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,0.8261
89,15462236,30,0,1,Galilée - Kléber,48.86741186571367,2.290781380114821,0.9677
293,54000551,10,2,3,Galilée - Vernet,48.871715878697,2.2985444962978,0.6667
903,263732151,26,5,1,Gambetta - Michelet,48.85273792380526,2.429966032505036,0.8125
164,27415389,26,0,2,Gambetta - Père Lachaise,48.864295696165875,2.398228667282044,0.9286
239,42517412,21,0,2,Gambetta - Saint Fargeau,48.871244610447015,2.4039056897163396,0.913
350,54000624,0,0,0,Gambetta - Tourelles,48.875337902264,2.4059921130538,
1403,11908496227,24,0,0,Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505,1.0
1296,1063000561,17,0,3,Gardenat-Lapostol - Velettes,48.87387,2.224185,0.85
1435,16529895896,0,0,0,Gare - Aristide Briand,48.821410564722,2.2555950104387,
854,214134714,5,9,10,Gare Arcueil - Cachan,48.799824,2.328171,0.2083
38,38060,43,0,0,Gare Montparnasse - Arrivée,48.843827994315,2.3225811123848,1.0
240,42541542,1,15,16,Gare Montparnasse - Edgar Quinet,48.841487851079,2.3233232282801,0.0312
472,82445192,29,1,8,Gare Montparnasse - René Mouchotte,48.83920384329242,2.320883944630623,0.7632
320,54000588,45,1,17,Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,0.7143
1415,13373801574,5,14,6,Gare RER,48.896241412268,2.4595758300992,0.2
1149,653133605,8,11,24,Gare RER - Canadiens,48.81995307955795,2.464176752459464,0.186
1419,15066765479,12,13,14,Gare RER - Général de Gaulle,48.933548439566,2.3064726536317,0.3077
852,214119792,7,13,0,Gare RER - Malleret-Joinville,48.802936,2.42531,0.35
1132,653106960,12,20,3,Gare RER - Maurice Grandcoing,48.813881,2.392429,0.3429
855,214139374,26,2,2,Gare RER de Gentilly,48.814280450380224,2.3410347104072575,0.8667
1102,653059879,5,22,9,Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047,0.1389
625,102749572,19,20,8,Gare RER de Vincennes,48.847563015126106,2.433383166790009,0.4043
1258,1057383154,2,38,9,Gare RER les Ardoines,48.783856363467,2.4079093717471,0.0408
1256,1057373549,3,12,4,Gare RER les Grésillons,48.919898633572764,2.31458459136273,0.1579
881,235241110,52,5,2,Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,0.8814
1273,1062192012,6,12,13,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,0.1935
834,213868408,8,13,8,Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695,0.2759
928,302725495,50,0,1,Gare SNCF Vanves-Malakoff,48.819002163836444,2.292150005103606,0.9804
974,394404659,26,14,0,Gare Saint-Lazare - Cour du Havre,48.87567440085132,2.3265598341822624,0.65
665,128920403,18,3,5,Gare Saint-Lazare - Isly,48.874777677621296,2.326515804784655,0.6923
767,210581084,23,0,2,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,0.92
296,54000554,26,3,2,Gare Saint-Lazare - Stockholm,48.877127316667654,2.322417162358761,0.8387
1245,1057234527,25,2,10,Gare d'Argenteuil,48.947022436806705,2.256898172199726,0.6757
1201,985086307,14,7,1,Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,0.6364
784,210753033,2,8,2,Gare d'Austerlitz,48.842524,2.364044,0.1667
1310,1064000778,10,31,9,Gare d'Austerlitz - Pont Charles de Gaulle,48.842319830109304,2.3670300096273422,0.2
188,35196898,27,0,0,Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,1.0
1295,1062982815,13,1,6,Gare de Bellevue,48.8192404685572,2.2295309230685234,0.65
465,82421994,0,28,5,Gare de Bercy,48.839794573906,2.3826066032052,0.0
1171,653175838,13,0,5,Gare de Chaville Rive Gauche,48.80516030434533,2.188277207314968,0.7222
833,213857398,10,1,3,Gare de Clamart,48.81383535598703,2.272278964519501,0.7143
914,271540743,17,2,6,Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123,0.68
1056,570185777,0,0,0,Gare de Courbevoie,48.8993867,2.2506506,
849,214102967,37,1,5,Gare de Laplace,48.80893199114179,2.3349460959434514,0.8605
570,100925033,5,31,5,Gare de Lyon - Chalon,48.845666194202,2.3741452395916,0.122
397,66491397,41,15,1,Gare de Lyon - Place Louis Armand,48.845515089794,2.3726498446286,0.7193
466,82423726,9,54,4,Gare de Lyon - Roland Barthes,48.84395729494058,2.3790882155299187,0.1343
925,291354793,16,31,1,Gare de Lyon - Van Gogh,48.843839785643,2.3704450240357,0.3333
1001,457713145,32,6,5,Gare de Nanterre Ville,48.8950295,2.1957932,0.7442
851,214114469,3,24,4,Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,0.0968
705,129091653,28,1,3,Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,0.875
52,77773,24,0,4,Gare de Reuilly - Picpus,48.84267354116789,2.3972943797707558,0.8571
1170,653166892,9,0,19,Gare de Robinson,48.7799259211605,2.281828634440899,0.3214
457,82402482,56,0,1,Gare de l'Est - Chateau Landon,48.879305,2.362424,0.9825
961,369644630,32,0,0,Gare de l'Est - Faubourg-Saint-Martin,48.875642647477,2.3594588041306,1.0
771,210584503,8,3,2,Gare de l'Est - Fidélité,48.874575,2.356796,0.6154
1016,476183970,35,3,0,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,0.9211
684,129036192,10,1,1,Gare de l'Est - Verdun,48.87615605427147,2.360914908320552,0.8333
1183,653205656,21,2,4,Gare de la Garenne-Colombes,48.909752,2.239145,0.7778
1165,653153519,5,8,7,Gare des Vallées,48.913179,2.257726,0.25
1105,653065577,28,0,1,Gare du Nord - Demarquay,48.881154,2.358411,0.9655
1068,594942659,20,0,0,Gare du Nord - Denain,48.879595787608096,2.3544725775718693,1.0
34,37647,23,0,3,Gare du Nord - Dunkerque,48.88042350842878,2.3527636751532555,0.8846
298,54000556,25,1,0,Gare du Nord - Faubourg Saint-Denis,48.879612765503616,2.3568402975797653,0.9615
776,210740080,46,0,3,Gare du Nord - Hôpital Lariboisière,48.881949,2.352339,0.9388
1309,1063984816,10,4,2,Gare du Nord - La Chapelle,48.884178287286,2.3561057075858,0.625
1103,653062048,20,1,2,Gare du Nord - Place de Valenciennes,48.879089,2.354235,0.8696
6,6298,18,0,0,Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,1.0
1329,1314450240,1,14,3,Gare du Stade,48.9312676,2.2603778,0.0556
1383,11004720021,19,7,3,Garibaldi - Gabriel Péri,48.905741911394,2.3316044208059,0.6552
963,376664868,24,2,2,Gaston Roussel - Commune de Paris,48.89432034553156,2.432552274419542,0.8571
993,443198808,31,4,2,Gaston Tessier - Rosa Parks RER,48.8963765,2.3743692,0.8378
16,7254,18,1,4,Gay Lussac - Saint-Jacques,48.844730256132095,2.341923944866407,0.7826
301,54000560,9,6,3,Geoffroy - Marie,48.873781940593325,2.344513876337893,0.5
55,11580442,10,4,2,Geoffroy-Saint-Hilaire - Saint-Marcel,48.83907826424974,2.356877340669728,0.625
67,15163771,23,4,1,George Sand - Jean de La Fontaine,48.84986918764119,2.268257387525699,0.8214
1052,559980654,15,6,1,George V - Christophe Colomb,48.87046,2.30104,0.6818
1402,11908488283,22,0,2,Georges Pompidou - Verdun,48.875481,2.232443,0.9167
369,60667075,21,0,0,Georges V - François 1er,48.87034,2.30082,1.0
152,27415194,36,0,0,Gergovie - Alésia,48.83088717455243,2.318882101207347,1.0
1228,1056995858,27,0,1,Gergovie - Vercingétorix,48.83453413883994,2.313154547426182,0.9643
1327,1227051850,36,1,3,Glacière - Soeur Catherine Marie,48.829522989420596,2.343570403754711,0.9
507,84960402,21,13,1,Gobelins - Port-Royal,48.83713590026284,2.3515201359987254,0.6
30,36391,5,12,4,Godot de Mauroy - Madeleine,48.869789,2.326347,0.2381
8,6354,27,2,2,Gouthière - Poterne des Peupliers,48.820507,2.351342,0.871
211,39151458,15,1,3,Goutte d'or - Barbès,48.88512432362698,2.349696233868599,0.7895
779,210746090,43,4,1,Grand Prieuré - Crussol,48.864660627935,2.3692265531829,0.8958
740,207633746,49,0,1,Grande Armée - Brunel,48.876116,2.288124,0.98
1299,1063027377,18,3,4,Grande Rue - Europe,48.8218104687602,2.205879874527455,0.72
865,220504949,2,17,12,Grande Truanderie - Saint-Denis,48.8626302,2.3498075,0.0645
45,52393,48,0,0,Grands Moulins de Pantin,48.89738369720229,2.3959985375404362,1.0
305,54000565,22,1,2,Granges aux Belles,48.8761373390584,2.3680844979417,0.88
686,129042700,55,2,2,Granges aux Belles - Hôpital Saint-Louis,48.874794994841274,2.366669436984963,0.9322
781,210748575,32,12,7,Gravelle - Route du Bac,48.824407,2.418455,0.6275
514,85008390,5,61,3,Grenelle - Dr Finlay,48.851315406715976,2.2919502854347233,0.0725
801,213684750,3,24,6,Grenelle - Violet,48.84993035512154,2.294612042605877,0.0909
942,335780498,2,9,17,Greneta - Sebastopol,48.865242333228,2.3516669869423,0.0714
517,85043758,29,5,2,Guersant - Gouvion-Saint-Cyr,48.88287775178599,2.287667370814871,0.8056
977,406806401,19,8,1,Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,0.6786
460,82408364,35,1,1,Guillaume Bertrand - République,48.86382517434147,2.38090637715497,0.9459
406,66491409,20,0,0,Guillaume Tell - Parc Henri Barbusse,48.88958925894009,2.4198862910270695,1.0
1144,653127524,19,5,6,Gustave Eiffel - Parc des Impressionnistes,48.90390619651018,2.2946908324956894,0.6333
384,66491382,23,6,6,Guy Môquet - Compoint,48.89213559044868,2.32321947813034,0.6571
192,35447568,17,3,3,Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073,0.7391
1410,12948189248,21,6,1,Guy Môquet - Jean Moulin,48.940931521020836,2.363948999931771,0.75
1340,1810975577,24,1,3,Guy Môquet - Parvis Georges Marchais,48.79518840095975,2.35943466424942,0.8571
957,365181481,43,2,5,Guy Môquet - Saint-Ouen,48.892777719023975,2.3270335793495183,0.86
548,100227241,29,4,2,Guynemer - Jardin du Luxembourg,48.8466127,2.3325478,0.8286
1195,933214552,2,19,2,Guynemer - Séverine,48.83091743371036,2.2790706530213356,0.087
1330,1333959209,13,1,5,Génie - Mozart,48.794902381218904,2.3734183609485626,0.6842
883,235599121,20,1,3,Général De Gaulle - Alouette,48.839109,2.4175664,0.8333
110,27363156,15,6,1,Général De Gaulle - Vivien,48.83607420090204,2.4189166724681854,0.6818
620,102724418,6,10,9,Général Leclerc - Bièvre,48.782414428747316,2.3166695237159733,0.24
1037,506455295,10,5,1,Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,0.625
144,27415004,20,10,7,Général Michel Bizot - Claude Decaen,48.83481262982544,2.400927788127704,0.5405
68,15212034,16,1,2,Gérando - Rochechouart,48.88294340845,2.3464846238494,0.8421
404,66491407,20,1,0,Haies - Réunion,48.85386896766491,2.402426162238911,0.9524
1048,549480297,5,11,7,Halle Freyssinet - Parvis Alan Turing,48.832846814471,2.3711421713233,0.2174
1263,1057730786,9,6,5,Halles - Bourdonnais,48.860448992575,2.3460162431002,0.45
109,27363137,14,4,2,Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,0.7
552,100769544,9,27,8,Harpe - Saint-Germain,48.851518815017,2.3436703160405,0.2045
32,37420,15,1,1,Hauteville - Bonne Nouvelle,48.87077436024043,2.349649636832728,0.8824
10,6399,1,0,0,Hautpoul - Jean Jaurès,48.886393679436,2.3865414544355,1.0
718,129124069,19,0,1,Haxo - Surmelin,48.8694370761222,2.40539657537972,0.95
639,124183944,10,40,0,Hector Malot - Daumesnil,48.84693552991762,2.3770876228809357,0.2
1392,11437761399,6,9,15,Henri Barbusse - Bourguignons,48.91301722799713,2.2734212270774417,0.2
1406,12225158518,24,0,2,Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216,0.9231
1441,16816575934,0,0,0,Henri Barbusse - Marcel Cachin,48.938452457583,2.3718065906479,
1002,457813746,10,0,5,Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,0.6667
1230,1057009034,22,0,5,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,0.8148
1159,653143563,23,1,6,Henri Ravera - Gabriel Péri,48.79722273833844,2.302115857601166,0.7667
835,213875650,15,6,1,Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411,0.6818
592,101753100,1,12,3,Henry Farman,48.83372430280548,2.2713854536414146,0.0625
260,49094984,29,0,8,Herschel - Observatoire,48.84342376221923,2.3376645147800446,0.7838
1317,1074333296,28,13,0,Hippodrome Paris-Vincennes,48.82048387758518,2.446271181106568,0.6829
1352,2515618216,19,8,2,Hippodrome de Longchamp,48.86413226532,2.239905372262,0.6552
1430,16206691682,30,0,0,Hispano Suiza - Parc des Bruyères,48.915885074177,2.2682306702811,1.0
1066,588452142,19,2,1,Hoche - Jean Lolive,48.89110239200789,2.402843534946442,0.8636
764,210573120,31,0,0,Hoche - Tilsitt,48.874836457837,2.2971323132515,1.0
917,278576043,13,0,3,Honoré d'Estienne d'Ovres - Grilles,48.89056394743836,2.4064831843792427,0.8125
1394,11438049493,30,1,0,Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844,0.9677
783,210751059,15,1,0,Hôpital - Campo-Formio,48.835405,2.358218,0.9375
955,362869414,21,1,4,Hôpital Bégin,48.84571672113014,2.4272462725639348,0.8077
1046,535500589,27,34,3,Hôpital Européen Georges Pompidou ,48.83769531916335,2.275374233722687,0.4219
1268,1057765913,30,6,2,Hôpital Necker,48.846043490118454,2.313245013356209,0.7895
185,35137730,43,5,1,Hôpital Pitié Salpêtrière,48.8377016,2.3604946,0.8776
826,213695073,28,0,1,Hôpital Robert Debré,48.88005222200894,2.4008650346327003,0.9655
282,54000539,7,22,4,Hôtel de Ville - Pont-Marie,48.85389964552738,2.356947250664234,0.2121
1198,977206088,6,17,5,Hôtel de Ville d'Argenteuil,48.946504,2.2496396,0.2143
1315,1074187051,13,13,2,Hôtel de Ville d'Asnières sur Seine,48.90999330025577,2.288238108158112,0.4643
523,85147829,14,4,7,Hôtel de Ville de Boulogne Billancourt,48.83495885166784,2.2416803240776066,0.56
1213,1025995767,0,9,9,Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,0.0
1314,1074142878,15,0,5,Hôtel de Ville de Chaville,48.80887149094033,2.188134044408798,0.75
930,303452950,11,1,21,Hôtel de Ville de Fontenay-aux-Roses,48.790844603480856,2.2871455930319455,0.3333
1024,484889494,10,2,9,Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,0.4762
1181,653200142,31,1,5,Hôtel de Ville de Nanterre,48.892371898250424,2.205548956990242,0.8378
1178,653194214,14,6,0,Hôtel de Ville de Rueil-Malmaison,48.878194,2.181724,0.7
